gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Mrps10,Mrpl2,0.454,0.0,0.0,0.0,0.984,0.23,0.0,0.328,0.994,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000002844,Mrps10,Mrpl2
Rpl7l1,Mrpl2,0.454,0.0,0.0,0.0,0.948,0.525,0.0,0.328,0.989,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000002844,Rpl7l1,Mrpl2
Mrps10,Rpl7l1,0.454,0.0,0.0,0.0,0.931,0.27,0.0,0.328,0.979,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000092888,Mrps10,Rpl7l1
Guca1a,Guca1b,0.0,0.0,0.0,0.0,0.0,0.0,0.954,0.07266,0.957,string:10090.ENSMUSP00000060027,string:10090.ENSMUSP00000024774,Guca1a,Guca1b
Mrps10,Mrps18a,0.0,0.0,0.0,0.0,0.815,0.678,0.0,0.337,0.957,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000024763,Mrps10,Mrps18a
Polr1c,Mrpl2,0.454,0.0,0.0,0.0,0.824,0.401,0.0,0.328,0.956,string:10090.ENSMUSP00000084252,string:10090.ENSMUSP00000002844,Polr1c,Mrpl2
Mrps10,Polr1c,0.454,0.0,0.0,0.0,0.79,0.0,0.0,0.328,0.916,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000084252,Mrps10,Polr1c
Rpl7l1,Polr1c,0.454,0.0,0.0,0.0,0.813,0.0,0.0,0.221,0.913,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000084252,Rpl7l1,Polr1c
Mrps18a,Mrpl2,0.0,0.0,0.0,0.0,0.829,0.0,0.0,0.338,0.882,string:10090.ENSMUSP00000024763,string:10090.ENSMUSP00000002844,Mrps18a,Mrpl2
Klhdc3,Ppp2r5d,0.0,0.0,0.0,0.0,0.105,0.084,0.0,0.787,0.81,string:10090.ENSMUSP00000071743,string:10090.ENSMUSP00000002839,Klhdc3,Ppp2r5d
Rpl7l1,Mrps18a,0.0,0.0,0.0,0.0,0.718,0.0,0.0,0.328,0.802,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000024763,Rpl7l1,Mrps18a
Cul9,Cul7,0.0,0.0,0.0,0.0,0.0,0.751,0.0,0.062667,0.766,string:10090.ENSMUSP00000067736,string:10090.ENSMUSP00000049128,Cul9,Cul7
Mrpl14,Mrpl2,0.0,0.0,0.0,0.0,0.36,0.613,0.0,0.0,0.741,string:10090.ENSMUSP00000024734,string:10090.ENSMUSP00000002844,Mrpl14,Mrpl2
Vegfa,Ptk7,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.719,0.727,string:10090.ENSMUSP00000115883,string:10090.ENSMUSP00000043703,Vegfa,Ptk7
Polr1c,Mrps18a,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.22,0.692,string:10090.ENSMUSP00000084252,string:10090.ENSMUSP00000024763,Polr1c,Mrps18a
Klhdc3,Rrp36,0.0,0.552,0.0,0.0,0.0,0.0,0.0,0.339,0.691,string:10090.ENSMUSP00000071743,string:10090.ENSMUSP00000024766,Klhdc3,Rrp36
Hsp90ab1,Cnpy3,0.0,0.0,0.0,0.0,0.086,0.297,0.0,0.551,0.686,string:10090.ENSMUSP00000032748,string:10090.ENSMUSP00000020238,Unc45a,Hsp90b1
Mrps10,Mrpl14,0.0,0.0,0.0,0.0,0.251,0.598,0.0,0.0,0.686,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000024734,Mrps10,Mrpl14
Yipf3,Ttbk1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.648,string:10090.ENSMUSP00000092897,string:10090.ENSMUSP00000044580,Yipf3,Ttbk1
Tmem63b,Mrps18a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.623,string:10090.ENSMUSP00000109151,string:10090.ENSMUSP00000024763,Tmem63b,Mrps18a
Srf,Klc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.579,string:10090.ENSMUSP00000015749,string:10090.ENSMUSP00000003642,Srf,Klc4
Klhdc3,Mea1,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.511,0.545,string:10090.ENSMUSP00000071743,string:10090.ENSMUSP00000002845,Klhdc3,Mea1
Mea1,Ppp2r5d,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.51,0.544,string:10090.ENSMUSP00000002845,string:10090.ENSMUSP00000002839,Mea1,Ppp2r5d
Vegfa,Cnpy3,0.0,0.0,0.0,0.0,0.0,0.112,0.447,0.141,0.541,string:10090.ENSMUSP00000115883,string:10090.ENSMUSP00000020238,Vegfa,Hsp90b1
Abcc10,Srf,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.53,string:10090.ENSMUSP00000046759,string:10090.ENSMUSP00000015749,Ipo8,Srf
Cul9,Klc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,0.529,string:10090.ENSMUSP00000067736,string:10090.ENSMUSP00000003642,Cul9,Klc4
Xpo5,Abcc10,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.48,0.527,string:10090.ENSMUSP00000084257,string:10090.ENSMUSP00000046759,Xpo5,Ipo8
Mrps18a,Mrpl14,0.0,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.527,string:10090.ENSMUSP00000024763,string:10090.ENSMUSP00000024734,Mrps18a,Mrpl14
Guca1a,Prph2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.483,string:10090.ENSMUSP00000060027,string:10090.ENSMUSP00000024773,Guca1a,Prph2
Slc22a7,Slc29a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477,0.477,string:10090.ENSMUSP00000084234,string:10090.ENSMUSP00000063096,Slc22a7,Slc29a1
Ubr2,Dnph1,0.0,0.0,0.0,0.0,0.0,0.401,0.0,0.0,0.4,string:10090.ENSMUSP00000108961,string:10090.ENSMUSP00000045283,Ubr2,BC048355
Cnpy3,Klc4,0.0,0.0,0.0,0.0,0.113,0.23,0.0,0.19,0.398,string:10090.ENSMUSP00000020238,string:10090.ENSMUSP00000003642,Hsp90b1,Klc4
Rpl7l1,Rrp36,0.0,0.0,0.0,0.0,0.374,0.0,0.0,0.0,0.374,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000024766,Rpl7l1,Rrp36
Cul9,Srf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.353,string:10090.ENSMUSP00000067736,string:10090.ENSMUSP00000015749,Cul9,Srf
Slc22a7,Klc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.336,string:10090.ENSMUSP00000084234,string:10090.ENSMUSP00000003642,Slc22a7,Klc4
Ptk7,Ccnd3,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.291,0.315,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000040488,Ptk7,Ccnd3
Polr1c,Klc4,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.212,0.306,string:10090.ENSMUSP00000084252,string:10090.ENSMUSP00000003642,Polr1c,Klc4
Mrpl14,Mea1,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.0,0.299,string:10090.ENSMUSP00000024734,string:10090.ENSMUSP00000002845,Mrpl14,Mea1
2310039H08Rik,Mrpl14,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.275,string:10090.ENSMUSP00000071378,string:10090.ENSMUSP00000024734,ENSMUSG00000062619,Mrpl14
Yipf3,Dnph1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,string:10090.ENSMUSP00000092897,string:10090.ENSMUSP00000045283,Yipf3,BC048355
Ptk7,Gtpbp2,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.27,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000024748,Ptk7,Gtpbp2
Rrp36,Klc4,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.215,0.259,string:10090.ENSMUSP00000024766,string:10090.ENSMUSP00000003642,Rrp36,Klc4
