gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Guca1b,Prph2,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.218,0.239,string:10090.ENSMUSP00000024774,string:10090.ENSMUSP00000024773,Guca1b,Prph2
Ptk7,Ppp2r5d,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.14,0.237,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000002839,Ptk7,Ppp2r5d
2310039H08Rik,Mrpl2,0.0,0.0,0.0,0.0,0.223,0.0,0.0,0.0,0.223,string:10090.ENSMUSP00000071378,string:10090.ENSMUSP00000002844,ENSMUSG00000062619,Mrpl2
Abcc10,Slc22a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,0.221,string:10090.ENSMUSP00000131843,string:10090.ENSMUSP00000084234,Abcc10,Slc22a7
Cnpy3,Gnmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.216,string:10090.ENSMUSP00000050309,string:10090.ENSMUSP00000002846,Cnpy3,Gnmt
Abcc10,Mrps10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.208,string:10090.ENSMUSP00000131843,string:10090.ENSMUSP00000113343,Abcc10,Mrps10
Abcc10,Ptk7,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.164,0.208,string:10090.ENSMUSP00000131843,string:10090.ENSMUSP00000043703,Abcc10,Ptk7
Rpl7l1,Xpo5,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.108,0.207,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000084257,Rpl7l1,Xpo5
Rpl7l1,Cnpy3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.207,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000050309,Rpl7l1,Cnpy3
Mrps18a,Mea1,0.0,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.206,string:10090.ENSMUSP00000024763,string:10090.ENSMUSP00000002845,Mrps18a,Mea1
Rpl7l1,Med20,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.107,0.204,string:10090.ENSMUSP00000092888,string:10090.ENSMUSP00000024778,Rpl7l1,Med20
Abcc10,Polr1c,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.171,0.202,string:10090.ENSMUSP00000131843,string:10090.ENSMUSP00000084252,Abcc10,Polr1c
Polr1c,Med20,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.195,string:10090.ENSMUSP00000084252,string:10090.ENSMUSP00000024778,Polr1c,Med20
Ptk7,Klc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000003642,Ptk7,Klc4
Mea1,Mrpl2,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.188,string:10090.ENSMUSP00000002845,string:10090.ENSMUSP00000002844,Mea1,Mrpl2
2310039H08Rik,Mea1,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.187,string:10090.ENSMUSP00000071378,string:10090.ENSMUSP00000002845,ENSMUSG00000062619,Mea1
Polh,Ppp2r5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.181,string:10090.ENSMUSP00000031345,string:10090.ENSMUSP00000002839,Rchy1,Ppp2r5d
Cul7,Ppp2r5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000067736,string:10090.ENSMUSP00000002839,Cul9,Ppp2r5d
Taf8,Gltscr1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000063201,string:10090.ENSMUSP00000044833,Taf8,BC032203
Polr1c,Rrp36,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.174,string:10090.ENSMUSP00000084252,string:10090.ENSMUSP00000024766,Polr1c,Rrp36
Xpo5,Ptk7,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.107,0.174,string:10090.ENSMUSP00000084257,string:10090.ENSMUSP00000043703,Xpo5,Ptk7
Ubr2,Xpo5,0.0,0.0,0.0,0.0,0.108,0.113,0.0,0.0,0.174,string:10090.ENSMUSP00000108961,string:10090.ENSMUSP00000084257,Ubr2,Xpo5
Mrps10,Gltscr1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.173,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000044833,Mrps10,BC032203
Yipf3,Klc4,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,0.173,string:10090.ENSMUSP00000092897,string:10090.ENSMUSP00000003642,Yipf3,Klc4
Polr1c,Polh,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.168,string:10090.ENSMUSP00000084252,string:10090.ENSMUSP00000031345,Polr1c,Rchy1
Abcc10,Klc4,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.136,0.167,string:10090.ENSMUSP00000131843,string:10090.ENSMUSP00000003642,Abcc10,Klc4
Mrpl2,Ppp2r5d,0.0,0.0,0.0,0.0,0.139,0.0,0.0,0.07,0.165,string:10090.ENSMUSP00000002844,string:10090.ENSMUSP00000002839,Mrpl2,Ppp2r5d
Slc22a7,Mea1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.162,string:10090.ENSMUSP00000084234,string:10090.ENSMUSP00000002845,Slc22a7,Mea1
Rrp36,Mea1,0.0,0.0,0.0,0.0,0.162,0.0,0.0,0.0,0.161,string:10090.ENSMUSP00000024766,string:10090.ENSMUSP00000002845,Rrp36,Mea1
Ptk7,Ttbk1,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.129,0.152,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000028740,Ptk7,Ttbk2
Guca1a,Ptk7,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.086,0.152,string:10090.ENSMUSP00000060027,string:10090.ENSMUSP00000043703,Guca1a,Ptk7
Ptk7,Guca1b,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.086,0.152,string:10090.ENSMUSP00000043703,string:10090.ENSMUSP00000024774,Ptk7,Guca1b
Mrps10,2310039H08Rik,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.15,string:10090.ENSMUSP00000113343,string:10090.ENSMUSP00000071378,Mrps10,ENSMUSG00000062619
